task,class,recall,precision,prevalence
Sound pattern,Normal,0.6319834105879483,0.9902522935779816,0.8325801046056974
Sound pattern,Normal,0.6289948767992193,0.9902064330292847,0.8325801046056974
Sound pattern,Normal,0.6260063430104904,0.9902556681138447,0.8325801046056974
Sound pattern,Normal,0.6230787997072457,0.990306320279178,0.8325801046056974
Sound pattern,Normal,0.6201512564040009,0.9903574559267556,0.8325801046056974
Sound pattern,Normal,0.6171017321297878,0.9903102672017227,0.8325801046056974
Sound pattern,Normal,0.6142351793120273,0.9904602675059009,0.8325801046056974
Sound pattern,Normal,0.6113076360087827,0.9906107926467681,0.8325801046056974
Sound pattern,Normal,0.6083191022200537,0.9905651008044493,0.8325801046056974
Sound pattern,Normal,0.6053305684313247,0.9905189620758483,0.8325801046056974
Sound pattern,Normal,0.6023420346425957,0.9905717151454363,0.8325801046056974
Sound pattern,Normal,0.5994754818248353,0.9907267412559218,0.8325801046056974
Sound pattern,Normal,0.5965479385215906,0.9907820097244733,0.8325801046056974
Sound pattern,Normal,0.5936813857038302,0.991040521278762,0.8325801046056974
Sound pattern,Normal,0.5908148328860697,0.9912002455745421,0.8325801046056974
Sound pattern,Normal,0.5880092705537936,0.9914644179350062,0.8325801046056974
Sound pattern,Normal,0.5850207367650646,0.991523671697333,0.8325801046056974
Sound pattern,Normal,0.58209319346182,0.9915844155844156,0.8325801046056974
Sound pattern,Normal,0.5791656501585752,0.9916457811194653,0.8325801046056974
Sound pattern,Normal,0.576116125884362,0.9916019315557422,0.8325801046056974
Sound pattern,Normal,0.5731275920956331,0.9915585100770286,0.8325801046056974
Sound pattern,Normal,0.5702610392778726,0.9918319719953326,0.8325801046056974
Sound pattern,Normal,0.567333495974628,0.9918959266368096,0.8325801046056974
Sound pattern,Normal,0.564344962185899,0.9918533604887984,0.8325801046056974
Sound pattern,Normal,0.56135642839717,0.9919172324603944,0.8325801046056974
Sound pattern,Normal,0.5584898755794097,0.9920910075839653,0.8325801046056974
Sound pattern,Normal,0.5555013417906807,0.9920487964274044,0.8325801046056974
Sound pattern,Normal,0.5525128080019517,0.9921147738473333,0.8325801046056974
Sound pattern,Normal,0.5495242742132227,0.9920722307861705,0.8325801046056974
Sound pattern,Normal,0.5465357404244938,0.9920292261707074,0.8325801046056974
Sound pattern,Normal,0.5436081971212491,0.9922075030613381,0.8325801046056974
Sound pattern,Normal,0.5406196633325201,0.9921647638235953,0.8325801046056974
Sound pattern,Normal,0.5376921200292755,0.9922341024198087,0.8325801046056974
Sound pattern,Normal,0.5347035862405465,0.9923033389926429,0.8325801046056974
Sound pattern,Normal,0.5317760429373017,0.9923742317323014,0.8325801046056974
Sound pattern,Normal,0.5287875091485729,0.992445054945055,0.8325801046056974
Sound pattern,Normal,0.5257989753598439,0.9924024404282261,0.8325801046056974
Sound pattern,Normal,0.5229324225420834,0.992590877517944,0.8325801046056974
Sound pattern,Normal,0.5199438887533545,0.9926641825803446,0.8325801046056974
Sound pattern,Normal,0.5171383264210783,0.9929734160908772,0.8325801046056974
Sound pattern,Normal,0.5141497926323494,0.9929328621908127,0.8325801046056974
Sound pattern,Normal,0.5111002683581362,0.9928909952606635,0.8325801046056974
Sound pattern,Normal,0.5081117345694072,0.992849481587415,0.8325801046056974
Sound pattern,Normal,0.5051232007806782,0.9928074802205706,0.8325801046056974
Sound pattern,Normal,0.5021956574774336,0.9930053063193439,0.8325801046056974
Sound pattern,Normal,0.49920712368870457,0.9929637267984956,0.8325801046056974
Sound pattern,Normal,0.4962185898999756,0.992921649987796,0.8325801046056974
Sound pattern,Normal,0.4932910465967309,0.9931237721021611,0.8325801046056974
Sound pattern,Normal,0.49042449377897046,0.9933292155651637,0.8325801046056974
Sound pattern,Normal,0.4874969504757258,0.9934128759632115,0.8325801046056974
Sound pattern,Normal,0.48444742620151254,0.9933716858429215,0.8325801046056974
Sound pattern,Normal,0.48158087338375216,0.9935824839562098,0.8325801046056974
Sound pattern,Normal,0.4785923395950232,0.9936684817019121,0.8325801046056974
Sound pattern,Normal,0.47560380580629424,0.9936289500509684,0.8325801046056974
Sound pattern,Normal,0.4726762625030495,0.9937171432234901,0.8325801046056974
Sound pattern,Normal,0.4696877287143206,0.9938056523422377,0.8325801046056974
Sound pattern,Normal,0.4667601854110759,0.9938961038961039,0.8325801046056974
Sound pattern,Normal,0.4638326421078312,0.9939877140243105,0.8325801046056974
Sound pattern,Normal,0.460783117833618,0.993948164715169,0.8325801046056974
Sound pattern,Normal,0.4578555745303733,0.994041313559322,0.8325801046056974
Sound pattern,Normal,0.4548670407416443,0.9940023990403839,0.8325801046056974
Sound pattern,Normal,0.45187850695291537,0.9940963370454851,0.8325801046056974
Sound pattern,Normal,0.4490729446206392,0.994462452728255,0.8325801046056974
Sound pattern,Normal,0.44620639180287874,0.9946974847042828,0.8325801046056974
Sound pattern,Normal,0.4432178580141498,0.994798083504449,0.8325801046056974
Sound pattern,Normal,0.4402293242254208,0.9947629547960308,0.8325801046056974
Sound pattern,Normal,0.43730178092217614,0.9950041631973355,0.8325801046056974
Sound pattern,Normal,0.43431324713344716,0.9949699594802291,0.8325801046056974
Sound pattern,Normal,0.4313247133447182,0.9949352841868317,0.8325801046056974
Sound pattern,Normal,0.428275189070505,0.9948994049305753,0.8325801046056974
Sound pattern,Normal,0.42528665528177606,0.9948637466114995,0.8325801046056974
Sound pattern,Normal,0.4223591119785314,0.9949712643678161,0.8325801046056974
Sound pattern,Normal,0.41930958770431814,0.9949348769898697,0.8325801046056974
Sound pattern,Normal,0.41638204440107346,0.995044454161201,0.8325801046056974
Sound pattern,Normal,0.4133935106123445,0.9950088079859072,0.8325801046056974
Sound pattern,Normal,0.41040497682361554,0.9951197870452528,0.8325801046056974
Sound pattern,Normal,0.4074774335203708,0.9952331297482496,0.8325801046056974
Sound pattern,Normal,0.4045498902171261,0.9953481392557023,0.8325801046056974
Sound pattern,Normal,0.4015003659429129,0.9953129724826126,0.8325801046056974
Sound pattern,Normal,0.39851183215418395,0.9952779893373953,0.8325801046056974
Sound pattern,Normal,0.3954623078799707,0.9952417498081351,0.8325801046056974
Sound pattern,Normal,0.3924737740912418,0.9952056913083823,0.8325801046056974
Sound pattern,Normal,0.3894852403025128,0.9951690821256038,0.8325801046056974
Sound pattern,Normal,0.38643571602829957,0.9951311449662321,0.8325801046056974
Sound pattern,Normal,0.38344718223957064,0.9950933839822729,0.8325801046056974
Sound pattern,Normal,0.38045864845084165,0.9950550327005903,0.8325801046056974
Sound pattern,Normal,0.3774701146621127,0.9951760733236855,0.8325801046056974
Sound pattern,Normal,0.37448158087338373,0.9951377633711507,0.8325801046056974
Sound pattern,Normal,0.3716150280556233,0.995425584054893,0.8325801046056974
Sound pattern,Normal,0.36862649426689437,0.9955526272442761,0.8325801046056974
Sound pattern,Normal,0.3656379604781654,0.9955164397210229,0.8325801046056974
Sound pattern,Normal,0.36264942668943645,0.9954796584630838,0.8325801046056974
Sound pattern,Normal,0.3595999024152232,0.9954414992402498,0.8325801046056974
Sound pattern,Normal,0.35667235911197853,0.9955737146748382,0.8325801046056974
Sound pattern,Normal,0.3536228348377653,0.9955357142857143,0.8325801046056974
Sound pattern,Normal,0.3506952915345206,0.9956709956709957,0.8325801046056974
Sound pattern,Normal,0.3477067577457917,0.9956339504016766,0.8325801046056974
Sound pattern,Normal,0.34465723347157845,0.9955954897815363,0.8325801046056974
Sound pattern,Normal,0.34172969016833377,0.9957348498311711,0.8325801046056974
Sound pattern,Normal,0.3387411563796048,0.9956973825743994,0.8325801046056974
Sound pattern,Normal,0.33569163210539155,0.9956584659913169,0.8325801046056974
Sound pattern,Normal,0.3327030983166626,0.9956196386201862,0.8325801046056974
Sound pattern,Normal,0.3298365454989022,0.9959484346224677,0.8325801046056974
Sound pattern,Normal,0.32678702122468894,0.995910780669145,0.8325801046056974
Sound pattern,Normal,0.32385947792144426,0.996060776589758,0.8325801046056974
Sound pattern,Normal,0.3209319346181996,0.9962135554714123,0.8325801046056974
Sound pattern,Normal,0.3179434008294706,0.996368501529052,0.8325801046056974
Sound pattern,Normal,0.31495486704074166,0.9963341693999614,0.8325801046056974
Sound pattern,Normal,0.312027323737497,0.9964939618231399,0.8325801046056974
Sound pattern,Normal,0.30897779946328374,0.9964594807238395,0.8325801046056974
Sound pattern,Normal,0.30598926567455476,0.9964250248262165,0.8325801046056974
Sound pattern,Normal,0.3030007318858258,0.9965897693079238,0.8325801046056974
Sound pattern,Normal,0.30001219809709684,0.9965559157212318,0.8325801046056974
Sound pattern,Normal,0.2970236643083679,0.9965213832617148,0.8325801046056974
Sound pattern,Normal,0.2939741400341547,0.9964854248501137,0.8325801046056974
Sound pattern,Normal,0.2909856062454257,0.9964494569757728,0.8325801046056974
Sound pattern,Normal,0.288058062942181,0.9966237602869804,0.8325801046056974
Sound pattern,Normal,0.2850695291534521,0.9968010236724248,0.8325801046056974
Sound pattern,Normal,0.2820809953647231,0.9967672413793104,0.8325801046056974
Sound pattern,Normal,0.27909246157599416,0.9967327379655848,0.8325801046056974
Sound pattern,Normal,0.27610392778726517,0.9969169786390663,0.8325801046056974
Sound pattern,Normal,0.27311539399853624,0.9968833481745325,0.8325801046056974
Sound pattern,Normal,0.27018785069529155,0.9970740490659464,0.8325801046056974
Sound pattern,Normal,0.2671383264210783,0.9970407466423856,0.8325801046056974
Sound pattern,Normal,0.26414979263234933,0.9970073664825047,0.8325801046056974
Sound pattern,Normal,0.26122224932910465,0.9974382859804378,0.8325801046056974
Sound pattern,Normal,0.2582337155403757,0.9974087161366313,0.8325801046056974
Sound pattern,Normal,0.25530617223713103,0.9976167778836987,0.8325801046056974
Sound pattern,Normal,0.2522566479629178,0.9975880366618427,0.8325801046056974
Sound pattern,Normal,0.24926811417418882,0.9975591896509641,0.8325801046056974
Sound pattern,Normal,0.24627958038545986,0.9975296442687747,0.8325801046056974
Sound pattern,Normal,0.24323005611124665,0.9974987493746873,0.8325801046056974
Sound pattern,Normal,0.2402415223225177,0.9974677133451507,0.8325801046056974
Sound pattern,Normal,0.23725298853378873,0.9974358974358974,0.8325801046056974
Sound pattern,Normal,0.23426445474505977,0.9976623376623377,0.8325801046056974
Sound pattern,Normal,0.23127592095633082,0.9976322020520916,0.8325801046056974
Sound pattern,Normal,0.22828738716760186,0.9976012793176973,0.8325801046056974
Sound pattern,Normal,0.22523786289338862,0.9975688816855753,0.8325801046056974
Sound pattern,Normal,0.22224932910465967,0.9975362715576239,0.8325801046056974
Sound pattern,Normal,0.21919980483044646,0.9975020815986678,0.8325801046056974
Sound pattern,Normal,0.2162112710417175,0.9974676420934159,0.8325801046056974
Sound pattern,Normal,0.21322273725298854,0.997432239657632,0.8325801046056974
Sound pattern,Normal,0.21023420346425958,0.997684515195369,0.8325801046056974
Sound pattern,Normal,0.20724566967553062,0.997651203758074,0.8325801046056974
Sound pattern,Normal,0.20425713588680167,0.9976169198689306,0.8325801046056974
Sound pattern,Normal,0.20120761161258843,0.9975808890232839,0.8325801046056974
Sound pattern,Normal,0.19821907782385947,0.9975445058317987,0.8325801046056974
Sound pattern,Normal,0.19523054403513052,0.9975070115300717,0.8325801046056974
Sound pattern,Normal,0.1921810197609173,0.9974675530231086,0.8325801046056974
Sound pattern,Normal,0.18919248597218835,0.997427652733119,0.8325801046056974
Sound pattern,Normal,0.1862039521834594,0.9973864750081672,0.8325801046056974
Sound pattern,Normal,0.18315442790924616,0.9973430753902358,0.8325801046056974
Sound pattern,Normal,0.1801658941205172,0.9972991222147198,0.8325801046056974
Sound pattern,Normal,0.17711636984630397,0.9972527472527473,0.8325801046056974
Sound pattern,Normal,0.174127836057575,0.997205728257073,0.8325801046056974
Sound pattern,Normal,0.17113930226884605,0.9971570717839374,0.8325801046056974
Sound pattern,Normal,0.1681507684801171,0.9974674384949349,0.8325801046056974
Sound pattern,Normal,0.1652232251768724,0.9977900552486187,0.8325801046056974
Sound pattern,Normal,0.16223469138814345,0.9977494373593399,0.8325801046056974
Sound pattern,Normal,0.15918516711393021,0.9977064220183486,0.8325801046056974
Sound pattern,Normal,0.15619663332520126,0.9976626412154266,0.8325801046056974
Sound pattern,Normal,0.1532080995364723,0.9976171564733916,0.8325801046056974
Sound pattern,Normal,0.1502805562332276,0.9983792544570502,0.8325801046056974
Sound pattern,Normal,0.14729202244449865,0.9983464241422075,0.8325801046056974
Sound pattern,Normal,0.1443034886557697,0.9983122362869198,0.8325801046056974
Sound pattern,Normal,0.1412539643815565,0.9982758620689656,0.8325801046056974
Sound pattern,Normal,0.13826543059282753,0.9982386613826508,0.8325801046056974
Sound pattern,Normal,0.13527689680409857,0.9981998199819982,0.8325801046056974
Sound pattern,Normal,0.13222737252988534,0.998158379373849,0.8325801046056974
Sound pattern,Normal,0.12923883874115638,0.9981158737635422,0.8325801046056974
Sound pattern,Normal,0.12618931446694315,0.9980704293294742,0.8325801046056974
Sound pattern,Normal,0.1232007806782142,0.9980237154150198,0.8325801046056974
Sound pattern,Normal,0.1202732373749695,0.9984810126582279,0.8325801046056974
Sound pattern,Normal,0.11722371310075629,0.9984415584415585,0.8325801046056974
Sound pattern,Normal,0.11423517931202733,0.9984008528784648,0.8325801046056974
Sound pattern,Normal,0.11124664552329837,0.9983579638752053,0.8325801046056974
Sound pattern,Normal,0.10819712124908515,0.9983117613956106,0.8325801046056974
Sound pattern,Normal,0.10526957794584045,0.9988425925925926,0.8325801046056974
Sound pattern,Normal,0.10228104415711149,0.9988088147706968,0.8325801046056974
Sound pattern,Normal,0.09923151988289827,0.9987722529158993,0.8325801046056974
Sound pattern,Normal,0.09624298609416931,0.9987341772151899,0.8325801046056974
Sound pattern,Normal,0.09325445230544036,0.9986936642717178,0.8325801046056974
Sound pattern,Normal,0.09020492803122712,0.9986495611073599,0.8325801046056974
Sound pattern,Normal,0.08721639424249818,0.9986033519553073,0.8325801046056974
Sound pattern,Normal,0.08416686996828494,0.9985528219971056,0.8325801046056974
Sound pattern,Normal,0.08117833617955598,0.9984996249062266,0.8325801046056974
Sound pattern,Normal,0.07818980239082703,0.9984423676012462,0.8325801046056974
Sound pattern,Normal,0.0751402781166138,0.9983792544570502,0.8325801046056974
Sound pattern,Normal,0.07215174432788485,0.9983122362869198,0.8325801046056974
Sound pattern,Normal,0.06916321053915589,0.9982394366197183,0.8325801046056974
Sound pattern,Normal,0.06611368626494267,0.998158379373849,0.8325801046056974
Sound pattern,Normal,0.06312515247621371,0.9980713596914176,0.8325801046056974
Sound pattern,Normal,0.06013661868748475,0.9979757085020243,0.8325801046056974
Sound pattern,Normal,0.05708709441327153,0.997867803837953,0.8325801046056974
Sound pattern,Normal,0.054098560624542574,0.9977502812148481,0.8325801046056974
Sound pattern,Normal,0.051110026835813616,0.9976190476190476,0.8325801046056974
Sound pattern,Normal,0.04812149304708466,0.9987341772151899,0.8325801046056974
Sound pattern,Normal,0.0451329592583557,0.9986504723346828,0.8325801046056974
Sound pattern,Normal,0.04208343498414247,0.9985528219971056,0.8325801046056974
Sound pattern,Normal,0.03909490119541351,0.9984423676012462,0.8325801046056974
Sound pattern,Normal,0.036106367406684554,0.9983136593591906,0.8325801046056974
Sound pattern,Normal,0.033056843132471335,0.998158379373849,0.8325801046056974
Sound pattern,Normal,0.030068309343742376,0.9979757085020243,0.8325801046056974
Sound pattern,Normal,0.027079775555013418,0.9977528089887641,0.8325801046056974
Sound pattern,Normal,0.024030251280800195,0.9974683544303797,0.8325801046056974
Sound pattern,Normal,0.021041717492071236,0.9971098265895953,0.8325801046056974
Sound pattern,Normal,0.018053183703342277,0.9966329966329966,0.8325801046056974
Sound pattern,Normal,0.01506464991461332,1.0,0.8325801046056974
Sound pattern,Normal,0.012076116125884362,1.0,0.8325801046056974
Sound pattern,Normal,0.009087582337155405,1.0,0.8325801046056974
Sound pattern,Normal,0.006038058062942181,1.0,0.8325801046056974
Sound pattern,Normal,0.003049524274213223,1.0,0.8325801046056974
Sound pattern,Normal,0.0,1.0,0.8325801046056974
Sound pattern,Crackles,1.0,0.09373889199207841,0.09373889199207841
Sound pattern,Crackles,1.0,0.0939727143148035,0.09373889199207841
Sound pattern,Crackles,1.0,0.09420770604746109,0.09373889199207841
Sound pattern,Crackles,1.0,0.09444870810949092,0.09373889199207841
Sound pattern,Crackles,1.0,0.09468608945424703,0.09373889199207841
Sound pattern,Crackles,1.0,0.09492466704375996,0.09373889199207841
Sound pattern,Crackles,1.0,0.09516935608599268,0.09373889199207841
Sound pattern,Crackles,1.0,0.0954103783336779,0.09373889199207841
Sound pattern,Crackles,1.0,0.09565262448831546,0.09373889199207841
Sound pattern,Crackles,1.0,0.09590108577068938,0.09373889199207841
Sound pattern,Crackles,1.0,0.09614583333333333,0.09373889199207841
Sound pattern,Crackles,1.0,0.09639183332463057,0.09373889199207841
Sound pattern,Crackles,1.0,0.09664415475629548,0.09373889199207841
Sound pattern,Crackles,1.0,0.0968927146756246,0.09373889199207841
Sound pattern,Crackles,1.0,0.09714255643845708,0.09373889199207841
Sound pattern,Crackles,1.0,0.09739882868147523,0.09373889199207841
Sound pattern,Crackles,1.0,0.09765129073212019,0.09373889199207841
Sound pattern,Crackles,0.9994582881906826,0.09785721862734698,0.09373889199207841
Sound pattern,Crackles,0.9994582881906826,0.09811220420101037,0.09373889199207841
Sound pattern,Crackles,0.9994582881906826,0.09836852207293666,0.09373889199207841
Sound pattern,Crackles,0.9994582881906826,0.09863145514808083,0.09373889199207841
Sound pattern,Crackles,0.9994582881906826,0.09889049686444766,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.09909716251074807,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.09936415562021769,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.09962720838510995,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.09989165763813651,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.10016295491580662,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.1004302597897718,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.10069899519440804,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.10097470156609353,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.1012463624883325,0.09373889199207841
Sound pattern,Crackles,0.9989165763813651,0.10152507845620216,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10174450701115159,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10202048159424301,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10230363585900638,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10258265612824223,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10286320254506894,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10315106061454077,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10343472892580537,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10371996173110473,0.09373889199207841
Sound pattern,Crackles,0.9983748645720477,0.10401264179694114,0.09373889199207841
Sound pattern,Crackles,0.9978331527627302,0.10424448217317488,0.09373889199207841
Sound pattern,Crackles,0.9978331527627302,0.10453436240848987,0.09373889199207841
Sound pattern,Crackles,0.9978331527627302,0.10483182516646747,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10506791462161853,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10536858974358974,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10566492567296103,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10596293311845285,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10626876010159317,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10657018813314037,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10687333101126205,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10718444340940848,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10749109593040229,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.10779950813912637,0.09373889199207841
Sound pattern,Crackles,0.9972914409534128,0.1081160441625558,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.10836916190588373,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.10868281157708211,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.10900473933649289,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.10932208424930188,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.10964128232630199,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.10996892182644036,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.11029191392435413,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.11062345938796368,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.11095031355523396,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.11127910492893861,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.1116166211707613,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.11194937941104892,0.09373889199207841
Sound pattern,Crackles,0.9967497291440953,0.11228412766217123,0.09373889199207841
Sound pattern,Crackles,0.9962080173347779,0.11256656668911061,0.09373889199207841
Sound pattern,Crackles,0.9962080173347779,0.11290520628683694,0.09373889199207841
Sound pattern,Crackles,0.9962080173347779,0.11324588952521707,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.11353388103032924,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.11387856257744734,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.11422534335964203,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.11458138520042391,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.11493246623311656,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.11529293689624891,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.1156483986660794,0.09373889199207841
Sound pattern,Crackles,0.9956663055254604,0.11600605907599092,0.09373889199207841
Sound pattern,Crackles,0.995124593716143,0.11630999113587438,0.09373889199207841
Sound pattern,Crackles,0.9945828819068255,0.11660844712607177,0.09373889199207841
Sound pattern,Crackles,0.9945828819068255,0.11697247706422019,0.09373889199207841
Sound pattern,Crackles,0.9940411700975081,0.11728237249137159,0.09373889199207841
Sound pattern,Crackles,0.9940411700975081,0.11765083028787587,0.09373889199207841
Sound pattern,Crackles,0.9940411700975081,0.11802161049652689,0.09373889199207841
Sound pattern,Crackles,0.9940411700975081,0.11840237449993547,0.09373889199207841
Sound pattern,Crackles,0.9940411700975081,0.11877791442811833,0.09373889199207841
Sound pattern,Crackles,0.9940411700975081,0.11915584415584415,0.09373889199207841
Sound pattern,Crackles,0.9934994582881906,0.11947882736156351,0.09373889199207841
Sound pattern,Crackles,0.9934994582881906,0.1198614469642507,0.09373889199207841
Sound pattern,Crackles,0.9934994582881906,0.12025440954691495,0.09373889199207841
Sound pattern,Crackles,0.9929577464788732,0.1205762399684252,0.09373889199207841
Sound pattern,Crackles,0.9924160346695557,0.12090015178512506,0.09373889199207841
Sound pattern,Crackles,0.9924160346695557,0.12130040389326624,0.09373889199207841
Sound pattern,Crackles,0.9918743228602384,0.12162880297595323,0.09373889199207841
Sound pattern,Crackles,0.9918743228602384,0.12202599133622126,0.09373889199207841
Sound pattern,Crackles,0.9918743228602384,0.12243396857238383,0.09373889199207841
Sound pattern,Crackles,0.9918743228602384,0.12283644170132832,0.09373889199207841
Sound pattern,Crackles,0.9918743228602384,0.12324156963047722,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12352265820220167,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12393278221981298,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12434563872459038,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1247697660140528,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12518822724161532,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12561813186813187,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1260423127282751,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12646936799889366,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12690813211212879,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12734108473160202,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1277770015369568,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12822490185081323,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1286669011607457,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1291119582097981,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.12956928308302634,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13002061562522216,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1304751034384363,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1309421534936999,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13140311804008908,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13186733958183128,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13234442836468885,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13281533657686442,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13329932220683624,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13377706260971328,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13425823974161344,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13475281809474693,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.1352410529429163,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13573283858998145,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13623836126629424,0.09373889199207841
Sound pattern,Crackles,0.9907908992416035,0.13673744019138756,0.09373889199207841
Sound pattern,Crackles,0.9902491874322861,0.13716515344788774,0.09373889199207841
Sound pattern,Crackles,0.9897074756229686,0.13760638698501168,0.09373889199207841
Sound pattern,Crackles,0.9897074756229686,0.13811611732688236,0.09373889199207841
Sound pattern,Crackles,0.9897074756229686,0.13862963806055087,0.09373889199207841
Sound pattern,Crackles,0.9897074756229686,0.13915759006778886,0.09373889199207841
Sound pattern,Crackles,0.9891657638136512,0.13960244648318043,0.09373889199207841
Sound pattern,Crackles,0.9869989165763814,0.13983115886415964,0.09373889199207841
Sound pattern,Crackles,0.9869989165763814,0.14035898621061552,0.09373889199207841
Sound pattern,Crackles,0.9864572047670639,0.14081348592638415,0.09373889199207841
Sound pattern,Crackles,0.9864572047670639,0.14136003726129484,0.09373889199207841
Sound pattern,Crackles,0.9864572047670639,0.1418997896049248,0.09373889199207841
Sound pattern,Crackles,0.9859154929577465,0.14236545682102628,0.09373889199207841
Sound pattern,Crackles,0.9859154929577465,0.1429244542170567,0.09373889199207841
Sound pattern,Crackles,0.9859154929577465,0.1434765471028774,0.09373889199207841
Sound pattern,Crackles,0.985373781148429,0.14395378284267174,0.09373889199207841
Sound pattern,Crackles,0.985373781148429,0.14452566343556333,0.09373889199207841
Sound pattern,Crackles,0.985373781148429,0.1450905320252054,0.09373889199207841
Sound pattern,Crackles,0.985373781148429,0.1456598334401025,0.09373889199207841
Sound pattern,Crackles,0.9848320693391116,0.14616497829232997,0.09373889199207841
Sound pattern,Crackles,0.9842903575297941,0.14666236177254016,0.09373889199207841
Sound pattern,Crackles,0.9842903575297941,0.1472566658562282,0.09373889199207841
Sound pattern,Crackles,0.9842903575297941,0.14784377542717655,0.09373889199207841
Sound pattern,Crackles,0.9842903575297941,0.14843558532799608,0.09373889199207841
Sound pattern,Crackles,0.9837486457204767,0.14896234927405463,0.09373889199207841
Sound pattern,Crackles,0.9837486457204767,0.14956349859990117,0.09373889199207841
Sound pattern,Crackles,0.9837486457204767,0.15016951955676838,0.09373889199207841
