task,class,fpr,tpr
Sound pattern,Wheeze/rhonchi,0.024777984870080035,0.8173673328738801
Sound pattern,Wheeze/rhonchi,0.02488762197127508,0.8180565127498277
Sound pattern,Wheeze/rhonchi,0.025216533274860214,0.8201240523776706
Sound pattern,Wheeze/rhonchi,0.025600263129042868,0.8208132322536182
Sound pattern,Wheeze/rhonchi,0.025764718780835433,0.8215024121295658
Sound pattern,Wheeze/rhonchi,0.025819537331432958,0.8242591316333563
Sound pattern,Wheeze/rhonchi,0.026093630084420567,0.8249483115093039
Sound pattern,Wheeze/rhonchi,0.026970726893980924,0.8256374913852516
Sound pattern,Wheeze/rhonchi,0.027957460804736323,0.8263266712611992
Sound pattern,Wheeze/rhonchi,0.028231553557723933,0.8270158511371468
Sound pattern,Wheeze/rhonchi,0.02861528341190659,0.8283942108890421
Sound pattern,Wheeze/rhonchi,0.02867010196250411,0.8297725706409372
Sound pattern,Wheeze/rhonchi,0.028724920513101635,0.8304617505168849
Sound pattern,Wheeze/rhonchi,0.029273106019076855,0.8311509303928325
Sound pattern,Wheeze/rhonchi,0.0293827431202719,0.8318401102687801
Sound pattern,Wheeze/rhonchi,0.029437561670869423,0.8325292901447278
Sound pattern,Wheeze/rhonchi,0.02960201732266199,0.833907649896623
Sound pattern,Wheeze/rhonchi,0.029766472974454554,0.8345968297725707
Sound pattern,Wheeze/rhonchi,0.0298761100756496,0.8352860096485183
Sound pattern,Wheeze/rhonchi,0.03042429558162482,0.8359751895244659
Sound pattern,Wheeze/rhonchi,0.030479114132222342,0.8373535492763611
Sound pattern,Wheeze/rhonchi,0.030588751233417387,0.8387319090282563
Sound pattern,Wheeze/rhonchi,0.03069838833461243,0.839421088904204
Sound pattern,Wheeze/rhonchi,0.030808025435807476,0.8401102687801516
Sound pattern,Wheeze/rhonchi,0.03141102949238022,0.8407994486560992
Sound pattern,Wheeze/rhonchi,0.03168512224536783,0.8414886285320469
Sound pattern,Wheeze/rhonchi,0.03190439644775792,0.8428669882839421
Sound pattern,Wheeze/rhonchi,0.03212367065014801,0.8435561681598898
Sound pattern,Wheeze/rhonchi,0.03228812630194058,0.8442453480358374
Sound pattern,Wheeze/rhonchi,0.0328363118079158,0.844934527911785
Sound pattern,Wheeze/rhonchi,0.03289113035851332,0.8463128876636802
Sound pattern,Wheeze/rhonchi,0.03322004166209845,0.8470020675396278
Sound pattern,Wheeze/rhonchi,0.0333296787632935,0.8483804272915231
Sound pattern,Wheeze/rhonchi,0.03354895296568359,0.8490696071674707
Sound pattern,Wheeze/rhonchi,0.034042319921061284,0.8497587870434183
Sound pattern,Wheeze/rhonchi,0.03448086832584146,0.850447966919366
Sound pattern,Wheeze/rhonchi,0.03486459818002412,0.8511371467953136
Sound pattern,Wheeze/rhonchi,0.035193509483609255,0.8525155065472089
Sound pattern,Wheeze/rhonchi,0.035796513540182,0.8532046864231564
Sound pattern,Wheeze/rhonchi,0.03585133209077952,0.853893866299104
Sound pattern,Wheeze/rhonchi,0.03639951759675474,0.8552722260509993
Sound pattern,Wheeze/rhonchi,0.03650915469794978,0.8566505858028945
Sound pattern,Wheeze/rhonchi,0.037002521653327486,0.8587181254307374
Sound pattern,Wheeze/rhonchi,0.03705734020392501,0.8594073053066851
Sound pattern,Wheeze/rhonchi,0.03716697730512005,0.8600964851826327
Sound pattern,Wheeze/rhonchi,0.03831816686766802,0.8614748449345279
Sound pattern,Wheeze/rhonchi,0.039140445126630855,0.8628532046864231
Sound pattern,Wheeze/rhonchi,0.03952417498081351,0.8635423845623708
Sound pattern,Wheeze/rhonchi,0.039578993531411026,0.864920744314266
Sound pattern,Wheeze/rhonchi,0.039798267733801115,0.8676774638180565
Sound pattern,Wheeze/rhonchi,0.040236816138581294,0.8690558235699517
Sound pattern,Wheeze/rhonchi,0.04062054599276395,0.8697450034458993
Sound pattern,Wheeze/rhonchi,0.04122355004933669,0.870434183321847
Sound pattern,Wheeze/rhonchi,0.04133318715053174,0.8731909028256375
Sound pattern,Wheeze/rhonchi,0.04155246135292183,0.8738800827015851
Sound pattern,Wheeze/rhonchi,0.04188137265650696,0.8745692625775328
Sound pattern,Wheeze/rhonchi,0.042045828308299525,0.8752584424534804
Sound pattern,Wheeze/rhonchi,0.04210064685889705,0.875947622329428
Sound pattern,Wheeze/rhonchi,0.04242955816248219,0.8773259820813232
Sound pattern,Wheeze/rhonchi,0.042648832364872276,0.8780151619572708
Sound pattern,Wheeze/rhonchi,0.04303256221905493,0.8787043418332184
Sound pattern,Wheeze/rhonchi,0.04401929612981033,0.8793935217091661
Sound pattern,Wheeze/rhonchi,0.04423857033220042,0.8800827015851137
Sound pattern,Wheeze/rhonchi,0.04434820743339546,0.881461061337009
Sound pattern,Wheeze/rhonchi,0.04528012279355334,0.8821502412129566
Sound pattern,Wheeze/rhonchi,0.045992763951321125,0.8835286009648519
Sound pattern,Wheeze/rhonchi,0.047472864817454226,0.8842177808407995
Sound pattern,Wheeze/rhonchi,0.04763732046924679,0.8849069607167471
Sound pattern,Wheeze/rhonchi,0.04785659467163688,0.8855961405926946
Sound pattern,Wheeze/rhonchi,0.04796623177283193,0.8869745003445899
Sound pattern,Wheeze/rhonchi,0.048021050323429446,0.8876636802205375
Sound pattern,Wheeze/rhonchi,0.04873369148119724,0.8890420399724328
Sound pattern,Wheeze/rhonchi,0.04922705843657494,0.8897312198483804
Sound pattern,Wheeze/rhonchi,0.04944633263896502,0.8904203997243281
Sound pattern,Wheeze/rhonchi,0.05004933669553777,0.8917987594762233
Sound pattern,Wheeze/rhonchi,0.05059752220151299,0.892487939352171
Sound pattern,Wheeze/rhonchi,0.05169389321346344,0.8931771192281185
Sound pattern,Wheeze/rhonchi,0.052077623067646094,0.8938662991040661
Sound pattern,Wheeze/rhonchi,0.05213244161824361,0.8952446588559614
Sound pattern,Wheeze/rhonchi,0.0523517158206337,0.8966230186078566
Sound pattern,Wheeze/rhonchi,0.0528450827760114,0.8980013783597519
Sound pattern,Wheeze/rhonchi,0.05317399407959653,0.8986905582356995
Sound pattern,Wheeze/rhonchi,0.0543251836421445,0.8993797381116472
Sound pattern,Wheeze/rhonchi,0.055147461901107336,0.9000689179875948
Sound pattern,Wheeze/rhonchi,0.0553119175528999,0.9007580978635424
Sound pattern,Wheeze/rhonchi,0.055695647407082556,0.9021364576154376
Sound pattern,Wheeze/rhonchi,0.05586010305887512,0.9028256374913852
Sound pattern,Wheeze/rhonchi,0.0592588531959215,0.9035148173673329
Sound pattern,Wheeze/rhonchi,0.05958776449950663,0.9042039972432805
Sound pattern,Wheeze/rhonchi,0.060190768556079376,0.9048931771192281
Sound pattern,Wheeze/rhonchi,0.06172568797281,0.9062715368711234
Sound pattern,Wheeze/rhonchi,0.06183532507400504,0.906960716747071
Sound pattern,Wheeze/rhonchi,0.06287687753535796,0.9076498966230186
Sound pattern,Wheeze/rhonchi,0.06413770419910098,0.9083390764989663
Sound pattern,Wheeze/rhonchi,0.06490516390746628,0.9090282563749138
Sound pattern,Wheeze/rhonchi,0.06506961955925886,0.9104066161268091
Sound pattern,Wheeze/rhonchi,0.0656726236158316,0.9110957960027567
Sound pattern,Wheeze/rhonchi,0.06600153491941672,0.9117849758787043
Sound pattern,Wheeze/rhonchi,0.06802982129152506,0.912474155754652
Sound pattern,Wheeze/rhonchi,0.0686328253480978,0.9131633356305996
Sound pattern,Wheeze/rhonchi,0.06967437780945072,0.9145416953824949
Sound pattern,Wheeze/rhonchi,0.07148338997916895,0.9152308752584425
Sound pattern,Wheeze/rhonchi,0.07252494244052188,0.9166092350103378
Sound pattern,Wheeze/rhonchi,0.0735664949018748,0.9172984148862853
Sound pattern,Wheeze/rhonchi,0.07526586997039798,0.9179875947622329
Sound pattern,Wheeze/rhonchi,0.07641705953294595,0.9186767746381805
Sound pattern,Wheeze/rhonchi,0.07833570880385922,0.9200551343900758
Sound pattern,Wheeze/rhonchi,0.08030917662537003,0.9207443142660234
Sound pattern,Wheeze/rhonchi,0.08063808792895516,0.9214334941419711
Sound pattern,Wheeze/rhonchi,0.08107663633373534,0.9221226740179187
Sound pattern,Wheeze/rhonchi,0.08184409604210065,0.9228118538938663
Sound pattern,Wheeze/rhonchi,0.08239228154807587,0.9241902136457616
Sound pattern,Wheeze/rhonchi,0.08458502357197675,0.9248793935217091
Sound pattern,Wheeze/rhonchi,0.08672294704528012,0.9255685733976567
Sound pattern,Wheeze/rhonchi,0.0881482293608157,0.9262577532736044
Sound pattern,Wheeze/rhonchi,0.08957351167635128,0.926946933149552
Sound pattern,Wheeze/rhonchi,0.09077951978949676,0.9283252929014473
Sound pattern,Wheeze/rhonchi,0.09116324964367942,0.9290144727773949
Sound pattern,Wheeze/rhonchi,0.09138252384606951,0.9297036526533425
Sound pattern,Wheeze/rhonchi,0.09664510470343164,0.9303928325292902
Sound pattern,Wheeze/rhonchi,0.09719329020940687,0.9310820124052378
Sound pattern,Wheeze/rhonchi,0.09774147571538208,0.9317711922811854
Sound pattern,Wheeze/rhonchi,0.09856375397434491,0.9331495520330806
Sound pattern,Wheeze/rhonchi,0.10168841135840369,0.9338387319090282
Sound pattern,Wheeze/rhonchi,0.10514198004604758,0.9345279117849759
Sound pattern,Wheeze/rhonchi,0.10596425830501041,0.9352170916609235
Sound pattern,Wheeze/rhonchi,0.10843109308189891,0.9359062715368711
Sound pattern,Wheeze/rhonchi,0.11188466176954281,0.9372846312887664
Sound pattern,Wheeze/rhonchi,0.11199429887073786,0.937973811164714
Sound pattern,Wheeze/rhonchi,0.11374849248985856,0.9386629910406616
Sound pattern,Wheeze/rhonchi,0.11610569016555203,0.9393521709166093
Sound pattern,Wheeze/rhonchi,0.11966889595439097,0.9400413507925569
Sound pattern,Wheeze/rhonchi,0.12082008551693893,0.9414197105444521
Sound pattern,Wheeze/rhonchi,0.12169718232649929,0.9421088904203997
Sound pattern,Wheeze/rhonchi,0.12191645652888937,0.9427980702963473
Sound pattern,Wheeze/rhonchi,0.12586339217191098,0.943487250172295
Sound pattern,Wheeze/rhonchi,0.12772722289222674,0.9441764300482426
Sound pattern,Wheeze/rhonchi,0.12953623506194495,0.9455547898001379
Sound pattern,Wheeze/rhonchi,0.1298651463655301,0.9462439696760855
Sound pattern,Wheeze/rhonchi,0.1314000657822607,0.9469331495520331
Sound pattern,Wheeze/rhonchi,0.13874575156232868,0.9476223294279807
Sound pattern,Wheeze/rhonchi,0.1388005701129262,0.9483115093039284
Sound pattern,Wheeze/rhonchi,0.14280232430654533,0.9490006891798759
Sound pattern,Wheeze/rhonchi,0.14658480429777437,0.9503790489317712
Sound pattern,Wheeze/rhonchi,0.1501480100866133,0.9510682288077188
Sound pattern,Wheeze/rhonchi,0.15541059094397544,0.9517574086836664
Sound pattern,Wheeze/rhonchi,0.15667141760771844,0.9524465885596141
Sound pattern,Wheeze/rhonchi,0.1575485144172788,0.9531357684355617
Sound pattern,Wheeze/rhonchi,0.16226290976866573,0.954514128187457
Sound pattern,Wheeze/rhonchi,0.1657164784563096,0.9552033080634046
Sound pattern,Wheeze/rhonchi,0.16582611555750465,0.9558924879393522
Sound pattern,Wheeze/rhonchi,0.16648393816467494,0.9565816678152997
Sound pattern,Wheeze/rhonchi,0.16664839381646748,0.9572708476912474
Sound pattern,Wheeze/rhonchi,0.16758030917662536,0.9586492074431426
Sound pattern,Wheeze/rhonchi,0.1688411358403684,0.9593383873190903
Sound pattern,Wheeze/rhonchi,0.1777765595877645,0.9600275671950379
Sound pattern,Wheeze/rhonchi,0.1927968424514856,0.9607167470709855
Sound pattern,Wheeze/rhonchi,0.19498958447538647,0.9614059269469332
Sound pattern,Wheeze/rhonchi,0.19855279026422543,0.9620951068228808
Sound pattern,Wheeze/rhonchi,0.20195154040127178,0.9634734665747761
Sound pattern,Wheeze/rhonchi,0.2029930928626247,0.9641626464507237
Sound pattern,Wheeze/rhonchi,0.21543690384826225,0.9648518263266712
Sound pattern,Wheeze/rhonchi,0.2180133757263458,0.9655410062026188
Sound pattern,Wheeze/rhonchi,0.22749698497971713,0.9662301860785665
Sound pattern,Wheeze/rhonchi,0.23248547308409165,0.9676085458304617
Sound pattern,Wheeze/rhonchi,0.238296239447429,0.9682977257064094
Sound pattern,Wheeze/rhonchi,0.24328472755180353,0.968986905582357
Sound pattern,Wheeze/rhonchi,0.24865694551036072,0.9696760854583046
Sound pattern,Wheeze/rhonchi,0.2533713408617476,0.9703652653342523
Sound pattern,Wheeze/rhonchi,0.25391952636772286,0.972432804962095
Sound pattern,Wheeze/rhonchi,0.2657603332967876,0.9731219848380427
Sound pattern,Wheeze/rhonchi,0.26806271242188356,0.9738111647139903
Sound pattern,Wheeze/rhonchi,0.2731060190768556,0.974500344589938
Sound pattern,Wheeze/rhonchi,0.29941892336366627,0.9751895244658856
Sound pattern,Wheeze/rhonchi,0.301173116982787,0.9765678842177808
Sound pattern,Wheeze/rhonchi,0.32216862186163797,0.9772570640937285
Sound pattern,Wheeze/rhonchi,0.3411906589189782,0.9779462439696761
Sound pattern,Wheeze/rhonchi,0.36997039798267733,0.9786354238456237
Sound pattern,Wheeze/rhonchi,0.37325951101852867,0.9793246037215714
Sound pattern,Wheeze/rhonchi,0.3817563863611446,0.980013783597519
Sound pattern,Wheeze/rhonchi,0.3897050761977853,0.9813921433494142
Sound pattern,Wheeze/rhonchi,0.3958447538647078,0.9820813232253618
Sound pattern,Wheeze/rhonchi,0.4096042100646859,0.9827705031013094
Sound pattern,Wheeze/rhonchi,0.41053612542484375,0.983459682977257
Sound pattern,Wheeze/rhonchi,0.4671088696414867,0.9841488628532047
Sound pattern,Wheeze/rhonchi,0.47544128933231006,0.9855272226051
Sound pattern,Wheeze/rhonchi,0.48629536235061943,0.9862164024810476
Sound pattern,Wheeze/rhonchi,0.507455322881263,0.9869055823569952
Sound pattern,Wheeze/rhonchi,0.5309724810876001,0.9875947622329428
Sound pattern,Wheeze/rhonchi,0.5481306874246245,0.9882839421088904
Sound pattern,Wheeze/rhonchi,0.57411468040785,0.9896623018607856
Sound pattern,Wheeze/rhonchi,0.5799802653217849,0.9903514817367333
Sound pattern,Wheeze/rhonchi,0.5867777655958777,0.9910406616126809
Sound pattern,Wheeze/rhonchi,0.6369915579432079,0.9917298414886285
Sound pattern,Wheeze/rhonchi,0.6401162153272667,0.9924190213645762
Sound pattern,Wheeze/rhonchi,0.6620436355662757,0.9931082012405238
Sound pattern,Wheeze/rhonchi,0.7247012388992435,0.994486560992419
Sound pattern,Wheeze/rhonchi,0.7399956145159522,0.9951757408683667
Sound pattern,Wheeze/rhonchi,0.868983664071922,0.9958649207443143
Sound pattern,Wheeze/rhonchi,0.8837298541826554,0.9965541006202618
Sound pattern,Wheeze/rhonchi,0.9290099769762088,0.9972432804962095
Sound pattern,Wheeze/rhonchi,0.9631071154478675,0.9986216402481047
Sound pattern,Wheeze/rhonchi,0.9747834667251398,0.9993108201240524
Sound pattern,Wheeze/rhonchi,1.0,1.0
Disease group,Pneumonia,0.0,0.0
Disease group,Pneumonia,0.0017305644302449414,0.0030375174452015436
Disease group,Pneumonia,0.0033280085197018106,0.0056645595599704454
Disease group,Pneumonia,0.005591054313099041,0.008537886872998933
Disease group,Pneumonia,0.0075878594249201275,0.011247024053854363
Disease group,Pneumonia,0.009717784877529287,0.013874066168623266
Disease group,Pneumonia,0.011714589989350373,0.016336918151219113
Disease group,Pneumonia,0.013312034078807242,0.018471389869468845
Disease group,Pneumonia,0.015042598509052183,0.02060586158771858
Disease group,Pneumonia,0.016640042598509052,0.02512109022247763
Disease group,Pneumonia,0.01823748668796592,0.030210984319842378
Disease group,Pneumonia,0.019568690095846646,0.03456202282242837
Disease group,Pneumonia,0.02156549520766773,0.03677858960676463
Disease group,Pneumonia,0.02356230031948882,0.03940563172153354
Disease group,Pneumonia,0.025958466453674122,0.043264099827600364
Disease group,Pneumonia,0.027289669861554844,0.04638371233888843
Disease group,Pneumonia,0.02875399361022364,0.051227321237993596
Disease group,Pneumonia,0.031017039403620873,0.0564814054675314
Disease group,Pneumonia,0.03514376996805112,0.05935473278055989
Disease group,Pneumonia,0.03953674121405751,0.06419834167966505
Disease group,Pneumonia,0.04086794462193823,0.07109432723093342
Disease group,Pneumonia,0.04472843450479233,0.07429603480830801
Disease group,Pneumonia,0.04579339723109691,0.07930383383958624
Disease group,Pneumonia,0.04725772097976571,0.0832443970117396
Disease group,Pneumonia,0.04885516506922258,0.08611772432476808
Disease group,Pneumonia,0.05058572949946752,0.08784172071258517
Disease group,Pneumonia,0.052050053248136316,0.08981200229866185
Disease group,Pneumonia,0.05338125665601704,0.09449142106559395
Disease group,Pneumonia,0.05484558040468584,0.09793941384122815
Disease group,Pneumonia,0.056309904153354635,0.10196207207946803
Disease group,Pneumonia,0.05843982960596379,0.10541006485510221
Disease group,Pneumonia,0.06083599574014909,0.10811920203595764
Disease group,Pneumonia,0.06190095846645367,0.11230605040637058
Disease group,Pneumonia,0.06296592119275825,0.11517937771939907
Disease group,Pneumonia,0.0656283280085197,0.11821689516460061
Disease group,Pneumonia,0.06695953141640043,0.1210902224776291
Disease group,Pneumonia,0.06815761448349308,0.12675478203759954
Disease group,Pneumonia,0.06962193823216188,0.13053115507757984
Disease group,Pneumonia,0.07148562300319489,0.13356867252278137
Disease group,Pneumonia,0.07281682641107562,0.1374271406288482
Disease group,Pneumonia,0.07441427050053248,0.14062884820622282
Disease group,Pneumonia,0.07534611288604899,0.1438305557835974
Disease group,Pneumonia,0.07641107561235357,0.14949511534356785
Disease group,Pneumonia,0.07760915867944622,0.15269682292094244
Disease group,Pneumonia,0.07907348242811502,0.15729414662178803
Disease group,Pneumonia,0.08040468583599573,0.16197356538872013
Disease group,Pneumonia,0.08173588924387647,0.16640669895739266
Disease group,Pneumonia,0.08293397231096912,0.17125030785649784
Disease group,Pneumonia,0.0849307774227902,0.17551925129299728
Disease group,Pneumonia,0.08772630457933972,0.1789672440686315
Disease group,Pneumonia,0.08892438764643237,0.18241523684426567
Disease group,Pneumonia,0.09012247071352503,0.18668418028076514
Disease group,Pneumonia,0.09198615548455805,0.1898037927920532
Disease group,Pneumonia,0.09438232161874334,0.19472949675724488
Disease group,Pneumonia,0.09624600638977636,0.1979312043346195
Disease group,Pneumonia,0.0979765708200213,0.20047615138330185
Disease group,Pneumonia,0.09917465388711395,0.20573023561283968
Disease group,Pneumonia,0.10197018104366347,0.20934241852064692
Disease group,Pneumonia,0.10410010649627263,0.2125441260980215
Disease group,Pneumonia,0.10729499467518637,0.2159921188736557
Disease group,Pneumonia,0.10862619808306709,0.2209178228388474
Disease group,Pneumonia,0.10982428115015974,0.22453000574665463
Disease group,Pneumonia,0.11621405750798722,0.22773171332402922
Disease group,Pneumonia,0.11940894568690096,0.2297019949101059
Disease group,Pneumonia,0.12167199148029818,0.23273951235530746
Disease group,Pneumonia,0.12366879659211928,0.23479188900747064
Disease group,Pneumonia,0.125,0.23947130777440276
Disease group,Pneumonia,0.1269968051118211,0.24209834988917167
Disease group,Pneumonia,0.12939297124600638,0.24439701173959444
Disease group,Pneumonia,0.13138977635782748,0.24858386011000738
Disease group,Pneumonia,0.13525026624068157,0.25203185288564156
Disease group,Pneumonia,0.13671458998935038,0.2556440357934488
Disease group,Pneumonia,0.14217252396166133,0.257532222313439
Disease group,Pneumonia,0.14416932907348243,0.2613906904195058
Disease group,Pneumonia,0.14696485623003194,0.26336097200558245
Disease group,Pneumonia,0.14882854100106496,0.2669731549133897
Disease group,Pneumonia,0.15069222577209798,0.26910762663163945
Disease group,Pneumonia,0.15242279020234292,0.27313028486987934
Disease group,Pneumonia,0.15375399361022365,0.278055988835071
Disease group,Pneumonia,0.15521831735889244,0.2816681717428782
Disease group,Pneumonia,0.15801384451544195,0.2843773089237337
Disease group,Pneumonia,0.15961128860489882,0.2875790165011083
Disease group,Pneumonia,0.16227369542066028,0.2914374846071751
Disease group,Pneumonia,0.16427050053248135,0.29365405139151135
Disease group,Pneumonia,0.1665335463258786,0.2963631885723668
Disease group,Pneumonia,0.1678647497337593,0.29989327641408753
Disease group,Pneumonia,0.17012779552715654,0.30268450866102947
Disease group,Pneumonia,0.17225772097976572,0.30506526557753877
Disease group,Pneumonia,0.17412140575079874,0.3073639274279616
Disease group,Pneumonia,0.1770500532481363,0.3099909695427305
Disease group,Pneumonia,0.17838125665601703,0.31483457844183566
Disease group,Pneumonia,0.18064430244941426,0.31828257121746983
Disease group,Pneumonia,0.18317358892438765,0.32099170839832525
Disease group,Pneumonia,0.1853035143769968,0.3233724653148346
Disease group,Pneumonia,0.18863152289669863,0.3263278876939496
Disease group,Pneumonia,0.19036208732694357,0.3295295952713242
Disease group,Pneumonia,0.19249201277955272,0.33149987685740084
Disease group,Pneumonia,0.19462193823216187,0.3343732041704294
Disease group,Pneumonia,0.19608626198083068,0.33667186602085214
Disease group,Pneumonia,0.19808306709265175,0.33962728839996714
Disease group,Pneumonia,0.19994675186368477,0.3432394713077744
Disease group,Pneumonia,0.2012779552715655,0.3466053690173221
Disease group,Pneumonia,0.20327476038338657,0.34915031606600444
Disease group,Pneumonia,0.20540468583599575,0.35103850258599456
Disease group,Pneumonia,0.20686900958466453,0.35407602003119615
Disease group,Pneumonia,0.2089989350372737,0.35818077333552256
Disease group,Pneumonia,0.2108626198083067,0.3620392414415894
Disease group,Pneumonia,0.2124600638977636,0.36400952302766604
Disease group,Pneumonia,0.21392438764643237,0.3666365651424349
Disease group,Pneumonia,0.21592119275825347,0.37082341351284787
Disease group,Pneumonia,0.2176517571884984,0.37353255069370334
Disease group,Pneumonia,0.21938232161874335,0.3750102618832608
Disease group,Pneumonia,0.2211128860489883,0.37747311386585664
Disease group,Pneumonia,0.22310969116080936,0.38059272637714475
Disease group,Pneumonia,0.2248402555910543,0.382809293161481
Disease group,Pneumonia,0.2268370607028754,0.3854363352762499
Disease group,Pneumonia,0.22883386581469647,0.38839175765536493
Disease group,Pneumonia,0.23149627263045794,0.39298908135621047
Disease group,Pneumonia,0.23429179978700745,0.394466792545768
Disease group,Pneumonia,0.23828541001064962,0.3976685001231426
Disease group,Pneumonia,0.23988285410010649,0.4006239225022576
Disease group,Pneumonia,0.2422790202342918,0.4028404892865939
Disease group,Pneumonia,0.2441427050053248,0.4069452425909203
Disease group,Pneumonia,0.24534078807241747,0.40916180937525654
Disease group,Pneumonia,0.24640575079872204,0.413430752811756
Disease group,Pneumonia,0.2494675186368477,0.41597569986043836
Disease group,Pneumonia,0.2509318423855165,0.41966997783433213
Disease group,Pneumonia,0.2531948881789137,0.42090140382563007
Disease group,Pneumonia,0.25452609158679446,0.4234463508743124
Disease group,Pneumonia,0.2570553780617678,0.42607339298908137
Disease group,Pneumonia,0.2586528221512247,0.42845414990559066
Disease group,Pneumonia,0.2602502662406816,0.4317379525490518
Disease group,Pneumonia,0.26224707135250264,0.43354404400295543
Disease group,Pneumonia,0.2649094781682641,0.43625318118381085
Disease group,Pneumonia,0.26624068157614483,0.4392906986290124
Disease group,Pneumonia,0.2677050053248136,0.4420819308759544
Disease group,Pneumonia,0.26996805111821087,0.4448731631228963
Disease group,Pneumonia,0.27183173588924386,0.44700763484114603
Disease group,Pneumonia,0.2786208732694356,0.44955258188982844
Disease group,Pneumonia,0.28021831735889247,0.45168705360807815
Disease group,Pneumonia,0.28248136315228967,0.4532468598637222
Disease group,Pneumonia,0.28354632587859424,0.4565306625071833
Disease group,Pneumonia,0.2862087326943557,0.4589114194236926
Disease group,Pneumonia,0.28873801916932906,0.4613742714062885
Disease group,Pneumonia,0.2908679446219382,0.46416550365323045
Disease group,Pneumonia,0.2935303514376997,0.46621788030539363
Disease group,Pneumonia,0.29499467518636846,0.4690091125523356
Disease group,Pneumonia,0.2964589989350373,0.47056891880797963
Disease group,Pneumonia,0.29858892438764645,0.4727033905262294
Disease group,Pneumonia,0.3011182108626198,0.47557671783925787
Disease group,Pneumonia,0.3021831735889244,0.4797635662096708
Disease group,Pneumonia,0.30404685835995743,0.4818980379279205
Disease group,Pneumonia,0.3061767838125666,0.4858386011000739
Disease group,Pneumonia,0.3089723109691161,0.4878909777522371
Disease group,Pneumonia,0.31110223642172524,0.49117478039569823
Disease group,Pneumonia,0.3132321618743344,0.4931450619817749
Disease group,Pneumonia,0.31589456869009586,0.49478696330350547
Disease group,Pneumonia,0.31869009584664537,0.4981528610130531
Disease group,Pneumonia,0.32055378061767836,0.49963057220261065
Disease group,Pneumonia,0.323482428115016,0.5015187587226008
Disease group,Pneumonia,0.3254792332268371,0.5042278959034562
Disease group,Pneumonia,0.32760915867944623,0.5066086528199655
Disease group,Pneumonia,0.3320021299254526,0.5084968393399557
Disease group,Pneumonia,0.33426517571884984,0.5103850258599458
Disease group,Pneumonia,0.3359957401490948,0.5131762581068878
Disease group,Pneumonia,0.33785942492012777,0.5158853952877432
Disease group,Pneumonia,0.33945686900958466,0.5191691979312043
Disease group,Pneumonia,0.3421192758253461,0.5214678597816271
Disease group,Pneumonia,0.3443823216187433,0.5235202364337903
Disease group,Pneumonia,0.3459797657082002,0.5263935637468188
Disease group,Pneumonia,0.3478434504792332,0.5281996552007224
Disease group,Pneumonia,0.3498402555910543,0.5300057466546261
Disease group,Pneumonia,0.35170394036208735,0.5318118381085297
Disease group,Pneumonia,0.3538338658146965,0.5346851654215582
Disease group,Pneumonia,0.35596379126730565,0.5367375420737214
Disease group,Pneumonia,0.3572949946751864,0.5408422953780477
Disease group,Pneumonia,0.3588924387646432,0.5430588621623841
Disease group,Pneumonia,0.3604898828541001,0.5457679993432395
Disease group,Pneumonia,0.3628860489882854,0.5482308513258353
Disease group,Pneumonia,0.3647497337593184,0.5498727526475659
Disease group,Pneumonia,0.369542066027689,0.5533207454232001
Disease group,Pneumonia,0.3718051118210863,0.5556194072736228
Disease group,Pneumonia,0.37326943556975506,0.5598062556440357
Disease group,Pneumonia,0.3765974440894569,0.5614481569657663
Disease group,Pneumonia,0.3788604898828541,0.563418438551843
Disease group,Pneumonia,0.38232161874334397,0.5656350053361793
Disease group,Pneumonia,0.3848509052183174,0.5676873819883425
Disease group,Pneumonia,0.38777955271565495,0.5687546178474674
Disease group,Pneumonia,0.3911075612353568,0.5707248994335441
Disease group,Pneumonia,0.3961661341853035,0.5727772760857073
Disease group,Pneumonia,0.39763045793397234,0.5746654626056974
Disease group,Pneumonia,0.4013578274760383,0.5762252688613414
Disease group,Pneumonia,0.40308839190628326,0.5783597405795912
Disease group,Pneumonia,0.4048189563365282,0.5811509728265332
Disease group,Pneumonia,0.40748136315228967,0.5826286840160906
Disease group,Pneumonia,0.40907880724174656,0.5850094409326
Disease group,Pneumonia,0.4120074547390841,0.5868976274525901
Disease group,Pneumonia,0.41373801916932906,0.5900172399638782
Disease group,Pneumonia,0.41613418530351437,0.5920696166160414
Disease group,Pneumonia,0.41813099041533547,0.5942040883342911
Disease group,Pneumonia,0.4205271565495208,0.59683113044906
Disease group,Pneumonia,0.42318956336528224,0.5987193169690501
Disease group,Pneumonia,0.4257188498402556,0.6006895985551268
Disease group,Pneumonia,0.4273162939297125,0.6029061653394631
Disease group,Pneumonia,0.4295793397231097,0.6051227321237994
Disease group,Pneumonia,0.4335729499467519,0.6063541581150973
Disease group,Pneumonia,0.43769968051118213,0.6085707248994335
Disease group,Pneumonia,0.4394302449414271,0.6108693867498564
Disease group,Pneumonia,0.44089456869009586,0.6131680486002791
Disease group,Pneumonia,0.44329073482428116,0.6152204252524424
Disease group,Pneumonia,0.4468849840255591,0.6174369920367786
Disease group,Pneumonia,0.4496805111821086,0.6186684180280765
Disease group,Pneumonia,0.45460596379126733,0.6203924144158937
Disease group,Pneumonia,0.4583333333333333,0.6228552663984894
Disease group,Pneumonia,0.4607294994675186,0.6252360233149987
Disease group,Pneumonia,0.4645899893503727,0.6279451604958542
